Parent,Child,Origin_time
944256,390643,49
282345,390730,49
696126,390736,49
32781,392955,49
344846,396875,49
633976,397144,49
219017,400493,49
904944,404737,49
269840,406629,49
875329,407985,49
622034,410872,49
649581,411767,49
999520,412343,49
312544,423935,49
486247,424033,49
492452,424227,49
57536,427799,49
115406,428816,49
310939,432983,49
241981,433388,49
945338,437492,49
768135,441568,49
733968,442717,49
78358,448749,49
364487,450110,49
35772,450143,49
959093,450625,49
217456,450721,49
644830,452699,49
73108,453882,49
490944,455676,49
345882,457620,49
724874,461176,49
810123,467937,49
190399,468159,49
464325,471187,49
790775,477321,49
595336,478223,49
455917,479095,49
910171,481784,49
676344,484130,49
235484,484279,49
372630,490392,49
724685,491754,49
878324,493449,49
223311,501878,49
542932,507572,49
151613,508758,49
27129,509821,49
437421,511536,49
496189,511733,49
521717,512518,49
701259,513835,49
336641,516649,49
869506,521783,49
967095,522511,49
555145,524013,49
229940,525142,49
978614,525435,49
113745,527756,49
49161,534904,49
917249,535877,49
314263,536154,49
141422,540947,49
736333,540991,49
889818,541532,49
619540,542346,49
987192,544973,49
276645,547256,49
655893,551845,49
395104,553631,49
251531,556406,49
35772,556813,49
519863,560155,49
709882,560337,49
467178,562160,49
380119,564319,49
469384,565655,49
247660,565762,49
780513,570505,49
497116,570515,49
43079,572425,49
933781,573852,49
650677,574740,49
456443,576426,49
79319,578131,49
279448,582548,49
740453,583136,49
136925,584639,49
639852,585590,49
614135,585976,49
797048,587216,49
297732,591111,49
39305,593879,49
230564,594066,49
232158,594311,49
444283,598198,49
122638,599707,49
141422,600890,49
247577,602016,49
939608,602813,49
711363,603376,49
564413,604040,49
620701,604631,49
999520,606732,49
292550,606891,49
141307,610673,49
229686,610849,49
819263,611083,49
464151,611923,49
389782,614122,49
413530,614129,49
35847,615462,49
455917,617801,49
711363,619360,49
790483,619597,49
663026,625453,49
670138,626746,49
69320,626883,49
379642,628182,49
798533,628208,49
827721,629891,49
496772,630363,49
822517,631427,49
780513,631858,49
170938,639324,49
701259,639547,49
475515,643837,49
82635,644340,49
820854,644795,49
217628,644834,49
9239,648687,49
142043,649059,49
688292,651951,49
123708,651955,49
48305,653220,49
618,655859,49
818181,657344,49
229686,657616,49
418904,657799,49
764613,659032,49
905806,659332,49
490923,660892,49
900237,661251,49
638188,664122,49
308306,665473,49
538150,666872,49
875329,669419,49
257034,669800,49
646160,675422,49
473556,678047,49
418069,678558,49
262689,681579,49
136925,692613,49
336641,693999,49
818181,694128,49
210573,696734,49
737642,697323,49
428032,697498,49
365179,701211,49
104744,713946,49
804066,714315,49
474017,715843,49
795988,719520,49
270948,723764,49
914024,729216,49
101598,729351,49
396946,732351,49
460027,732952,49
542851,735562,49
674643,736222,49
629247,738712,49
798566,742161,49
931416,745589,49
230318,747341,49
184666,751507,49
791866,758822,49
901901,759920,49
670915,761320,49
541667,764116,49
352575,767128,49
9239,767235,49
344011,769244,49
830736,771992,49
904394,776680,49
863013,776887,49
638188,783781,49
989694,785131,49
179541,786352,49
295351,786862,49
372630,789455,49
556933,794523,49
787037,797250,49
364410,801602,49
896313,802380,49
418069,802907,49
918701,809087,49
209052,811863,49
418069,813215,49
26516,817375,49
530481,817839,49
78572,818584,49
910529,821434,49
368538,823007,49
115404,824205,49
913523,824454,49
875059,826308,49
82635,826803,49
703307,828658,49
55376,830034,49
122638,830611,49
105096,831173,49
456109,832578,49
767508,832765,49
622494,833424,49
718963,835295,49
105697,838563,49
104282,839422,49
865079,841629,49
890713,842878,49
794585,843014,49
432634,844043,49
649581,845841,49
892879,845920,49
724567,847292,49
505224,851336,49
656277,851420,49
365179,851459,49
456109,852195,49
648897,852733,49
747230,853618,49
948411,854131,49
821065,854937,49
188291,855438,49
50125,856952,49
431561,857484,49
235484,857899,49
404002,858082,49
300095,858235,49
945884,859825,49
375508,860209,49
524324,860521,49
493089,861349,49
5066,862990,49
166385,863340,49
505224,864803,49
297430,865218,49
308306,869371,49
385587,872327,49
822517,873882,49
386516,876395,49
538150,877544,49
500807,877604,49
785257,879410,49
931079,880524,49
450254,882149,49
271010,885023,49
832036,890846,49
351270,896219,49
756324,897896,49
72064,901050,49
818414,904770,49
180082,906609,49
797048,906654,49
490022,907067,49
584708,909103,49
5066,911218,49
918982,914956,49
333836,917171,49
615329,922133,49
291092,928469,49
856985,928870,49
372101,930360,49
592067,938061,49
666754,938350,49
57310,940905,49
496189,941265,49
418069,942542,49
795017,944891,49
511418,948231,49
563849,950610,49
449149,953949,49
833073,954843,49
635854,956493,49
643552,957208,49
803950,961128,49
75979,962685,49
663633,962797,49
54795,963459,49
417037,966186,49
326171,968838,49
742877,969027,49
330204,970893,49
250543,970918,49
712119,971553,49
69320,972328,49
754021,972805,49
759021,973575,49
939916,976871,49
121285,976914,49
729588,977396,49
929701,981734,49
105096,982593,49
519863,985099,49
819805,986476,49
144896,986554,49
832036,986651,49
899355,986852,49
160338,986854,49
158342,993379,49
57536,995241,49
55376,995646,49
196346,996062,49
317726,1903,49
83796,1978,49
865352,2288,49
617363,4137,49
95618,6506,49
595336,6849,49
450276,7676,49
43079,13050,49
57536,18412,49
751647,19257,49
229231,20135,49
733970,23406,49
663026,29677,49
45667,29839,49
84894,29976,49
9474,30604,49
166385,31906,49
477818,34285,49
470229,34417,49
118508,36595,49
389932,36732,49
443790,38039,49
476452,39362,49
575616,43076,49
251530,44310,49
470229,49140,49
389256,51611,49
592968,51947,49
761111,52844,49
680347,56193,49
955627,57594,49
457011,58124,49
904188,64054,49
469384,64145,49
530042,66968,49
722842,67854,49
604121,70998,49
786282,71924,49
944256,76645,49
407088,77813,49
162100,78793,49
856684,79665,49
878143,83162,49
643552,83930,49
983141,84863,49
115406,85009,49
764613,87051,49
831293,90362,49
478210,93083,49
460027,94653,49
945633,95869,49
947302,96205,49
649581,96511,49
338693,97840,49
757270,104484,49
779909,104486,49
17420,106174,49
171719,107542,49
188929,108459,49
470229,117228,49
753667,119777,49
6951,121410,49
615329,128737,49
2848,129032,49
426630,130101,49
596064,135623,49
31811,135984,49
751835,139867,49
933029,143371,49
680655,149784,49
305481,150824,49
352575,151165,49
132595,152477,49
204764,152661,49
978027,154599,49
229686,158313,49
895477,158448,49
626988,160240,49
262797,160797,49
664031,161527,49
452664,161760,49
958548,162784,49
455744,163202,49
991900,168879,49
603867,168913,49
485205,169975,49
629307,170401,49
924580,173192,49
426930,175804,49
820854,177291,49
282622,178778,49
368975,180095,49
819265,180590,49
455715,180756,49
918698,180931,49
390318,181507,49
569899,184679,49
637986,186476,49
336641,189488,49
711363,190515,49
63648,191024,49
939608,199751,49
608151,200927,49
847412,201062,49
66783,201479,49
724874,202168,49
818414,203287,49
505224,209838,49
163300,212660,49
116598,213157,49
575240,217912,49
82635,220286,49
818181,222047,49
500807,223032,49
785841,223758,49
852181,224723,49
535712,226668,49
783224,230771,49
90542,232920,49
397037,238997,49
66606,240677,49
933780,246608,49
87389,247064,49
550706,247477,49
344931,249726,49
207262,250531,49
992729,251263,49
724685,251898,49
804654,255098,49
810123,257039,49
57536,257736,49
109386,258090,49
933579,258700,49
556933,261278,49
785841,262881,49
831293,264914,49
642657,265852,49
396949,266476,49
134459,275867,49
878195,279082,49
319429,280935,49
464325,281940,49
62077,297871,49
992730,299099,49
51086,301437,49
995176,302017,49
370878,303974,49
157685,309661,49
915170,312032,49
529467,317076,49
692533,321602,49
553730,323196,49
803950,325250,49
45869,325424,49
384233,330542,49
981589,331510,49
675728,332897,49
289823,333112,49
633073,333636,49
995898,333856,49
774768,333969,49
46008,336848,49
896313,338064,49
473553,339120,49
905806,344481,49
735958,345804,49
23166,346149,49
751647,348403,49
327552,348638,49
744401,349556,49
904430,350443,49
568244,353746,49
696629,355199,49
503223,358015,49
661950,362923,49
779197,363022,49
210573,363198,49
607692,364182,49
696286,365812,49
239104,366720,49
238511,367702,49
774768,372790,49
947302,373201,49
629290,374139,49
618,376219,49
809711,379763,49
890910,380785,49
117799,381564,49
256226,385002,49
742877,387959,49
448477,388763,49
217456,389009,49
904224,390401,49
754021,390503,49
27129,392521,49
15153,395138,49
710310,395618,49
72064,401636,49
350848,403630,49
154200,403874,49
797048,405430,49
490561,406291,49
85553,406515,49
362717,409067,49
84894,409381,49
372630,410085,49
262689,412049,49
822984,413018,49
836105,413466,49
759695,418340,49
779197,419858,49
410858,421834,49
301358,422047,49
868323,425500,49
197262,425609,49
820124,426645,49
820122,435988,49
215100,437551,49
486628,437705,49
271010,438630,49
795988,440755,49
39305,441306,49
308540,441840,49
950974,442803,49
687859,445369,49
784976,447603,49
443085,447656,49
731554,448050,49
576811,451240,49
621664,456049,49
456443,456197,49
312725,462464,49
238510,465908,49
179976,467999,49
982181,472663,49
633976,477686,49
450078,480961,49
776474,481113,49
676644,484374,49
153741,487985,49
2256,489823,49
961800,490682,49
141420,493246,49
621664,499262,49
776457,503399,49
322115,508644,49
56230,509676,49
643552,511871,49
246666,511992,49
420200,512571,49
818414,515955,49
68981,519329,49
137540,526145,49
703307,527692,49
339026,528837,49
880150,529298,49
229395,529833,49
730177,530557,49
583807,535335,49
655951,536958,49
180578,539293,49
312878,548239,49
91867,548569,49
343041,549529,49
197262,551373,49
925893,552350,49
185369,553199,49
885010,555913,49
271955,556046,49
650956,557132,49
733732,558367,49
562560,562571,49
86763,565095,49
432068,568073,49
815859,572844,49
319051,573627,49
98854,578430,49
141422,580419,49
309349,582682,49
583384,587239,49
930794,587240,49
425674,588612,49
223476,599875,49
248929,604602,49
614135,606406,49
946450,606875,49
971645,606986,49
591700,608101,49
672851,610308,49
759021,615647,49
895477,616158,49
526023,618018,49
725153,618760,49
866564,619397,49
319794,620989,49
236354,625686,49
621268,625807,49
603271,626256,49
476452,628246,49
248869,628690,49
49582,630255,49
151809,632761,49
974652,636002,49
78572,640384,49
729588,641578,49
722842,641882,49
679920,642119,49
169895,643086,49
75812,643406,49
84187,643518,49
534131,643634,49
43079,645482,49
757917,648599,49
717891,649000,49
753667,649670,49
924099,653412,49
72087,654495,49
633976,658128,49
78572,658687,49
455744,661547,49
15569,663515,49
463231,664665,49
654016,667730,49
725153,668463,49
677447,673517,49
853299,674174,49
186520,676881,49
731365,677727,49
615329,678885,49
358213,683439,49
370508,686036,49
319794,688899,49
309214,689429,49
79319,691647,49
823094,692242,49
572772,692780,49
304570,692862,49
549733,692973,49
279556,693653,49
250842,696883,49
744709,697755,49
374687,698344,49
474644,700063,49
692533,702285,49
699543,703262,49
244611,704511,49
906539,705531,49
264600,706605,49
429626,706728,49
345882,706975,49
320291,710800,49
945884,711410,49
582968,711769,49
286073,712007,49
412782,718630,49
223476,719696,49
41062,722070,49
266199,722510,49
496974,723870,49
171243,723877,49
533626,726747,49
679920,729107,49
378180,731414,49
503223,731898,49
604661,733244,49
164009,733286,49
296039,734728,49
922301,735283,49
446311,735658,49
544992,735704,49
418069,735736,49
953708,737475,49
732755,738384,49
833073,739239,49
646162,743909,49
154200,744086,49
460027,748449,49
602138,749035,49
296290,750208,49
474643,750929,49
992726,751300,49
473552,753432,49
27129,755599,49
575242,759269,49
638188,759677,49
503223,763372,49
460938,770510,49
136925,771214,49
689747,771723,49
576811,771908,49
85555,773450,49
457011,773988,49
365398,774295,49
995176,774591,49
653653,774875,49
655893,775728,49
368538,784079,49
892455,789547,49
478871,797707,49
644856,803705,49
762081,804025,49
833236,804211,49
317728,804488,49
590952,806362,49
490723,807155,49
772823,808102,49
618,809386,49
47537,812215,49
786282,812278,49
503223,812441,49
237439,814976,49
911376,816592,49
984020,817168,49
297430,822616,49
858217,824919,49
309349,826708,49
786282,826728,49
117799,826773,49
547280,828092,49
356079,834266,49
782157,836155,49
917397,841762,49
404002,842945,49
39662,844273,49
658197,847634,49
429536,849657,49
681745,851869,49
592408,852657,49
171243,856122,49
370765,858225,49
974652,859224,49
842287,861678,49
360709,864690,49
821065,865371,49
971561,865911,49
604317,865949,49
535033,870882,49
393808,873812,49
56230,876435,49
486628,877359,49
772124,879893,49
646160,880602,49
344846,880690,49
222984,880962,49
262094,881432,49
113127,885845,49
189123,886500,49
797048,887253,49
983716,889445,49
646160,895883,49
992726,897766,49
372354,897914,49
460027,898481,49
968141,899866,49
68981,900991,49
229230,906618,49
655403,913158,49
331923,913239,49
473557,915345,49
460027,917167,49
232919,919022,49
924580,919912,49
575794,920209,49
544914,926435,49
251530,931753,49
795017,931949,49
418069,933246,49
438996,933796,49
524324,934749,49
818484,936153,49
696629,937341,49
924872,937999,49
524823,938522,49
505224,938985,49
134459,939364,49
530042,942122,49
207264,942150,49
622494,943775,49
105769,946320,49
94715,950605,49
3384,952007,49
305098,952075,49
997962,953568,49
626259,955680,49
257524,957947,49
569899,960063,49
737642,966272,49
568244,967689,49
714309,968375,49
933579,974461,49
570679,980402,49
250543,980729,49
317745,983521,49
71541,986659,49
171243,987520,49
682983,989650,49
143181,991323,49
873074,992604,49
785257,993501,49
223311,996418,49
191833,998138,49
615329,998426,49
6102,6100,50
9326,9329,50
17798,17800,50
20701,20702,50
24514,24513,50
24852,24856,50
24876,24874,50
26944,26945,50
31359,31360,50
31833,31837,50
39239,39238,50
62734,62733,50
66606,66608,50
66783,66782,50
69934,69935,50
71366,71365,50
72087,72090,50
73366,73365,50
76993,76994,50
84894,84895,50
94515,94514,50
95618,95617,50
95934,95936,50
97160,97159,50
97552,97554,50
101598,101597,50
104744,104742,50
104744,104743,50
105271,105273,50
106854,106853,50
114786,114788,50
120728,120729,50
132964,132965,50
134459,134462,50
134642,134645,50
141307,141309,50
142548,142549,50
147134,147131,50
147134,147137,50
151509,151510,50
151809,151806,50
157724,157723,50
161189,161190,50
161644,161640,50
163300,163299,50
174444,174445,50
181853,181855,50
184003,184005,50
187718,187719,50
190510,190509,50
191833,191834,50
198541,198539,50
201446,201441,50
204140,204141,50
204701,204700,50
213554,213556,50
213554,213557,50
219767,219766,50
228606,228603,50
228956,228954,50
230318,230319,50
231376,231375,50
232485,232483,50
238899,238900,50
239546,239545,50
247311,247312,50
248258,248256,50
250543,250541,50
250543,250542,50
256522,256521,50
257524,257526,50
258480,258479,50
261568,261566,50
262662,262661,50
263407,263405,50
270911,270912,50
272077,272076,50
272166,272167,50
282578,282577,50
283554,283553,50
286075,286076,50
293817,293815,50
308027,308028,50
308275,308274,50
309214,309216,50
309350,309352,50
312612,312610,50
312987,312986,50
317148,317149,50
317745,317748,50
318711,318709,50
322017,322016,50
330828,330830,50
334237,334236,50
334720,334721,50
344417,344419,50
344846,344845,50
346010,346012,50
351144,351145,50
351305,351307,50
351457,351458,50
353288,353289,50
354228,354226,50
354887,354886,50
355275,355274,50
358213,358212,50
358213,358215,50
360068,360069,50
363130,363128,50
368303,368305,50
370925,370926,50
374687,374688,50
379616,379615,50
379803,379799,50
380119,380117,50
389783,389780,50
403451,403452,50
404002,404003,50
416150,416148,50
416788,416786,50
422522,422520,50
425396,425393,50
426006,426004,50
426630,426629,50
433792,433790,50
437421,437423,50
439972,439971,50
448477,448478,50
453523,453524,50
455311,455313,50
455715,455711,50
455715,455713,50
456371,456372,50
456443,456444,50
467742,467743,50
472866,472863,50
472866,472867,50
474017,474019,50
487854,487855,50
490923,490922,50
502991,502990,50
511770,511771,50
518686,518688,50
519826,519827,50
519866,519865,50
525185,525184,50
527103,527105,50
530042,530040,50
537115,537117,50
537535,537532,50
541540,541538,50
544914,544916,50
545458,545460,50
546972,546970,50
558836,558839,50
563849,563850,50
564650,564653,50
573104,573103,50
580116,580115,50
580653,580657,50
582968,582969,50
584708,584706,50
584721,584722,50
596064,596062,50
596788,596785,50
599592,599594,50
608151,608152,50
615329,615331,50
619540,619538,50
622280,622279,50
622826,622827,50
626779,626781,50
629749,629747,50
632238,632236,50
632244,632245,50
633073,633075,50
633652,633654,50
635721,635720,50
638188,638186,50
639212,639214,50
644856,644857,50
645624,645623,50
646779,646780,50
649397,649395,50
653653,653650,50
656277,656276,50
656578,656579,50
662110,662109,50
671586,671588,50
674643,674639,50
676442,676441,50
677581,677580,50
680655,680653,50
685300,685299,50
691633,691631,50
692220,692221,50
696126,696127,50
702028,702023,50
703912,703910,50
709882,709883,50
710310,710309,50
716038,716039,50
719225,719224,50
721452,721451,50
724330,724331,50
724330,724333,50
724542,724544,50
727248,727247,50
737642,737643,50
740113,740111,50
740113,740114,50
740257,740256,50
744709,744710,50
753779,753778,50
758028,758030,50
759021,759022,50
761335,761337,50
769445,769447,50
774987,774988,50
776215,776219,50
776474,776472,50
780837,780838,50
780837,780839,50
785309,785308,50
786039,786040,50
786039,786043,50
790258,790257,50
791866,791868,50
798194,798193,50
798854,798855,50
805956,805955,50
814851,814853,50
817979,817982,50
818414,818413,50
818414,818415,50
818484,818483,50
818874,818875,50
820854,820853,50
827721,827720,50
829483,829482,50
832698,832693,50
832698,832695,50
833073,833072,50
833217,833219,50
834374,834375,50
836752,836753,50
841547,841548,50
853299,853298,50
855936,855937,50
858217,858218,50
861904,861903,50
862350,862352,50
866564,866566,50
869506,869508,50
877355,877356,50
879568,879570,50
884566,884567,50
884591,884590,50
887499,887502,50
892318,892319,50
892879,892880,50
900392,900388,50
900392,900391,50
906579,906580,50
910389,910388,50
914024,914026,50
914024,914027,50
915377,915379,50
916676,916677,50
917088,917087,50
922676,922669,50
922920,922917,50
923467,923466,50
929770,929771,50
930931,930932,50
933972,933969,50
935530,935532,50
938455,938454,50
938727,938726,50
941477,941483,50
943091,943090,50
943091,943093,50
953708,953707,50
957715,957714,50
959092,959090,50
959650,959651,50
962711,962714,50
967387,967382,50
967387,967384,50
976199,976198,50
978614,978617,50
982992,982994,50
983716,983715,50
987192,987191,50
990942,990943,50
992380,992378,50
992380,992379,50
994114,994117,50
997989,997988,50
997989,997990,50
236352,1575,50
255570,25535,50
856995,26010,50
579238,34979,50
805983,37994,50
215478,51812,50
238704,57475,50
871710,61960,50
751146,70992,50
396949,84799,50
222984,86591,50
426354,87820,50
361159,99085,50
51087,100138,50
630901,104289,50
764731,110377,50
57306,122663,50
805956,122669,50
866564,126948,50
282578,158874,50
311392,172207,50
662110,174580,50
958455,178900,50
290914,185030,50
74174,191282,50
564848,239231,50
309214,243239,50
985079,258439,50
962713,261873,50
309214,266435,50
383838,284722,50
262797,298991,50
473851,313341,50
124040,321634,50
702772,326063,50
565883,371656,50
841547,380346,50
871710,388977,50
933976,395590,50
887193,396353,50
375326,412558,50
223875,422728,50
564848,443766,50
105271,469556,50
71366,491071,50
257973,492326,50
290914,519776,50
751146,544533,50
788948,553713,50
652524,590066,50
844764,609349,50
290932,612942,50
290914,614962,50
111883,622337,50
657415,636365,50
207262,652773,50
105271,679929,50
186952,681283,50
877815,687484,50
934693,688714,50
666757,695912,50
396949,697052,50
788948,706238,50
226375,711808,50
272166,718041,50
877815,731875,50
752141,751657,50
414509,792505,50
526866,803371,50
684181,814493,50
17798,815557,50
579238,816045,50
871710,826705,50
196617,846286,50
214295,851239,50
564848,877104,50
69322,885909,50
326435,900910,50
515542,919185,50
236541,920016,50
869490,935819,50
355275,938510,50
671586,940497,50
142560,212,50
282622,5378,50
706662,7131,50
638188,8603,50
219017,10955,50
165245,11348,50
343796,11448,50
738345,14782,50
939608,15037,50
752784,15105,50
804066,17530,50
906579,20595,50
23980,23181,50
263789,23301,50
843512,25674,50
249953,25713,50
71536,26617,50
580653,29400,50
588376,29504,50
63617,29622,50
336641,31656,50
720940,32058,50
745566,37459,50
823846,39328,50
23746,39371,50
852533,41358,50
112261,41754,50
906579,50286,50
496189,50287,50
477454,51321,50
86763,51952,50
397481,53730,50
906321,54259,50
632244,57786,50
584721,59560,50
460027,59799,50
436942,63726,50
692635,63733,50
958787,64427,50
668761,66235,50
629308,70865,50
909505,71119,50
656578,77574,50
941262,78182,50
752132,78252,50
524324,80463,50
823372,84828,50
575616,84880,50
163300,85360,50
114094,86918,50
141911,87993,50
365179,88744,50
597416,89072,50
270948,97331,50
270948,102596,50
770355,102677,50
57500,104790,50
296361,115684,50
929112,117805,50
449780,118120,50
91867,121313,50
399209,121961,50
938727,122674,50
858217,124209,50
554922,126949,50
685710,127456,50
922676,128394,50
105275,129999,50
753667,130223,50
82635,131178,50
27129,131239,50
164006,131447,50
871205,131743,50
970173,131908,50
740113,132079,50
405064,132646,50
845175,133450,50
513304,133575,50
751647,134108,50
232485,136851,50
166385,139164,50
230318,141844,50
447,142894,50
460027,143440,50
835450,148295,50
818414,151420,50
938727,152519,50
608726,153912,50
440258,154618,50
973471,155136,50
629290,158337,50
263789,163914,50
369859,164135,50
218669,165200,50
372630,166347,50
926949,168292,50
317725,168300,50
455917,168550,50
23980,169860,50
362717,174788,50
50616,177127,50
262638,177846,50
615329,180786,50
444283,184763,50
705841,185521,50
675682,187242,50
232960,187290,50
480680,191179,50
179976,191475,50
129809,192961,50
892240,194989,50
866885,196040,50
344820,196331,50
566963,197491,50
584721,199453,50
692635,201336,50
589366,202483,50
151809,207202,50
505650,208833,50
63617,209742,50
330827,210980,50
684269,212438,50
714330,213077,50
101598,213661,50
151809,214187,50
926950,214203,50
416788,215839,50
376598,216497,50
232960,219935,50
56230,221988,50
695402,222640,50
368538,222697,50
464151,224852,50
682983,226469,50
519863,226707,50
961426,229724,50
852533,230581,50
751647,230942,50
250842,234903,50
454629,237960,50
554780,240118,50
637441,240411,50
836752,241620,50
936864,246186,50
166385,247368,50
475515,249409,50
105274,255449,50
926950,259531,50
740453,263088,50
945884,265481,50
512458,271738,50
72062,272249,50
82635,272543,50
633976,272905,50
541540,276505,50
151509,278743,50
444283,282231,50
861904,282850,50
228956,285103,50
830736,285195,50
959286,287385,50
622826,287434,50
400808,293975,50
873642,295075,50
352541,295778,50
56230,297343,50
367785,300068,50
268207,302695,50
215520,304767,50
164006,310470,50
560504,315901,50
282622,316516,50
572936,319361,50
632244,321703,50
378013,325314,50
154604,325844,50
88373,325966,50
573676,327237,50
622494,327500,50
918982,328164,50
85417,329720,50
865079,330638,50
861904,332140,50
123223,334712,50
120728,334998,50
810123,337916,50
754021,339596,50
556933,339610,50
645624,339930,50
492452,341993,50
676474,342308,50
257006,344280,50
997989,345136,50
367785,345731,50
296361,345850,50
188890,345856,50
887499,347907,50
147134,348060,50
249241,348730,50
918131,349872,50
428314,352510,50
740257,353011,50
740113,353905,50
132964,354372,50
75023,359472,50
663633,362538,50
951494,362916,50
187589,366043,50
215100,366093,50
766164,367663,50
787163,368539,50
230318,368699,50
62844,369380,50
931416,369397,50
262638,369789,50
308190,370103,50
956582,370974,50
797347,372903,50
732755,378399,50
34590,381215,50
666488,382182,50
344846,382255,50
78361,382725,50
704612,384215,50
239104,385367,50
89869,387857,50
661948,388946,50
334235,392781,50
349041,395440,50
73108,397241,50
44458,397884,50
808419,398685,50
997989,398858,50
215520,398988,50
953237,399456,50
911677,401601,50
262689,404011,50
365179,404103,50
500807,407548,50
352541,411747,50
930107,413280,50
439838,416006,50
918892,416894,50
918700,418129,50
776457,420843,50
282622,421196,50
869506,422875,50
541667,424668,50
13029,425328,50
481839,425685,50
454629,426029,50
987192,427383,50
997989,432007,50
509956,433042,50
340034,433366,50
14304,433743,50
675731,437585,50
57407,437862,50
560504,438723,50
56230,439457,50
247660,439822,50
302262,439983,50
505224,440870,50
682983,442498,50
865079,446577,50
957330,449592,50
213554,450700,50
308275,451740,50
186520,452326,50
373159,457274,50
606587,457676,50
781749,458992,50
968141,459562,50
63617,460507,50
619824,460710,50
597416,461370,50
416788,461382,50
933975,463154,50
781749,465145,50
596788,465955,50
368975,466880,50
681739,468030,50
393620,468380,50
22514,473940,50
689768,474581,50
742877,477987,50
317745,484658,50
244427,484784,50
637757,486050,50
691817,486450,50
219738,486893,50
724685,487095,50
596788,487474,50
164008,488519,50
643552,488702,50
442873,488911,50
180578,489130,50
85417,493272,50
875059,493793,50
887499,495416,50
835450,495551,50
278539,497148,50
692635,498640,50
579090,502257,50
115406,504736,50
906579,506409,50
27129,506475,50
386972,507688,50
244611,509911,50
537535,514833,50
832698,516818,50
398126,517378,50
28471,518890,50
43784,521563,50
276406,524308,50
293727,525139,50
497194,525900,50
209052,528822,50
199239,529066,50
583807,530758,50
379642,532567,50
724874,538911,50
84904,542577,50
142560,542909,50
382767,543654,50
776457,543926,50
791866,546382,50
23980,548329,50
553731,549027,50
210573,550003,50
666754,551757,50
948617,554463,50
122638,554713,50
428846,554999,50
247660,555540,50
81649,555541,50
216629,556281,50
817979,556672,50
761334,559082,50
162693,560912,50
847267,560920,50
584721,561742,50
57536,568496,50
924099,568977,50
918702,570370,50
862350,571310,50
163300,577217,50
801752,580076,50
711362,580230,50
118419,585408,50
336641,586275,50
499973,587099,50
318276,588995,50
393620,589112,50
368538,589308,50
497116,591275,50
785841,591307,50
321345,591883,50
555145,593596,50
192068,599195,50
122745,601823,50
84894,603250,50
832036,603650,50
637986,604738,50
509857,607324,50
22514,609545,50
308190,612692,50
757270,614096,50
185369,614718,50
656857,616098,50
832036,616641,50
65748,617486,50
662360,622055,50
948617,625936,50
858217,629977,50
584721,633141,50
262638,635284,50
336641,637462,50
846058,640061,50
513345,641576,50
44458,643018,50
262689,646121,50
304433,647569,50
448473,647934,50
304572,650146,50
740113,651979,50
312544,654169,50
875057,654568,50
95618,656452,50
249241,659099,50
892455,662456,50
990589,664994,50
123708,665223,50
134459,668774,50
146875,669558,50
820928,673591,50
530026,673897,50
887499,675340,50
754229,676142,50
186520,677847,50
24514,678865,50
774726,679702,50
535608,680864,50
85417,683822,50
565110,685735,50
117865,686271,50
584708,688687,50
747230,691589,50
472164,692201,50
176231,692692,50
892318,693109,50
918131,693673,50
396087,698094,50
956582,700290,50
93519,700825,50
724685,701329,50
151154,701396,50
185410,707323,50
740257,708138,50
27129,708640,50
986617,710572,50
262689,713314,50
801713,715451,50
379642,715880,50
536373,716775,50
418069,716907,50
23980,723898,50
986617,724792,50
361692,725528,50
633976,726325,50
503532,726435,50
455715,726793,50
545458,727361,50
894576,728779,50
706662,732394,50
449952,735960,50
615329,736250,50
257808,736390,50
173842,743511,50
443790,743988,50
160338,745028,50
588376,745603,50
151809,755150,50
756323,756193,50
3384,759692,50
911190,761810,50
991773,762418,50
75023,763287,50
692635,767425,50
537774,768179,50
661948,768994,50
590952,769467,50
870377,772946,50
17420,774132,50
295351,775379,50
195111,776272,50
344820,780366,50
592175,781862,50
740454,782694,50
891456,782823,50
473416,783131,50
416150,783591,50
293817,783829,50
663633,785364,50
161003,786235,50
312544,790689,50
626427,790871,50
994114,792645,50
858217,792973,50
142678,795966,50
721452,796694,50
811097,797505,50
698036,797620,50
804066,799485,50
795988,799574,50
344820,801397,50
601172,801649,50
596788,802547,50
575232,806936,50
209052,808506,50
260350,810363,50
125678,812888,50
206403,813123,50
79319,813247,50
724874,815041,50
232158,815917,50
113127,816169,50
976060,819301,50
613282,819872,50
898175,826034,50
5650,826054,50
686045,826528,50
820124,827332,50
675682,828237,50
537115,828317,50
931079,832769,50
455744,833593,50
364936,834897,50
846341,835524,50
171243,836643,50
957330,841515,50
120433,843714,50
397450,843960,50
250842,846095,50
105275,847055,50
69934,851586,50
933972,852812,50
753779,854349,50
933780,855480,50
373841,856248,50
865079,858098,50
768135,858267,50
293727,858456,50
250842,861249,50
525185,861559,50
120433,861792,50
556933,864981,50
822517,871369,50
198214,873328,50
497194,876188,50
753844,881494,50
818181,882613,50
833217,890987,50
332338,895633,50
684269,896120,50
740631,896378,50
161003,898467,50
828840,901382,50
161003,901868,50
569899,902038,50
622659,903082,50
153437,903912,50
407088,909303,50
430374,910800,50
772784,913343,50
58959,915473,50
918696,916133,50
146875,916553,50
330827,918044,50
213554,919550,50
554780,920311,50
308540,925967,50
2256,931471,50
365179,931548,50
863013,932208,50
660088,935034,50
595681,938165,50
229686,942734,50
590952,947261,50
833772,951316,50
560504,951337,50
